Date,Inflation Rate (%),GDP Growth Rate (%),Interest Rate (%),Stock Market Return (%),Gold Price (USD),Real Estate Index,Cryptocurrency Growth Rate (%),Bond Yield (%)
2011-01-31,0.541415878427018,-1.79719405267634,5.743114968357613,2.64721697211165,855.0092519296071,165.84806580297158,46.44189567639478,1.0727246478633596
2011-02-28,6.615960713411257,5.7011873174234005,5.82891072958617,5.286355885866195,850.7596174480208,151.88024261575376,-28.54139338589107,2.4472087455972487
2011-03-31,5.801430078857129,4.687840964097647,8.828209225254279,-9.547245404478987,853.0928097026698,161.5348251376252,-14.337761145316312,6.855242529460323
2011-04-30,5.967553760307405,3.567793648749584,4.333087229017772,11.803097723603788,921.7209277970189,154.8601098445141,-29.394970001748632,5.809222671297937
2011-05-31,6.284527600144593,1.271623555314159,1.773144670281087,13.30295706209031,892.7741072554677,158.43922667708318,21.79797713236824,6.757459865926201
2011-06-30,1.0553348880056777,-0.6136454394332338,0.7734354249767202,4.128329589730223,937.9578487009933,174.16839830885758,41.842443915998956,3.9271242635581745
2011-07-31,3.1884929640820445,-0.7485036586313116,7.673803928899381,7.416270596922306,878.7113662974675,158.1218773852269,-10.521416273896058,1.658417192065021
2011-08-31,1.3690179464384729,0.00194318531676263,6.392940737857915,13.062484529432393,910.3993266700902,166.0865496799058,44.16276358370453,4.287756933842157
2011-09-30,6.973275694066952,2.3938133176489638,7.188757796942624,7.680965857834966,939.5139827940191,169.30872138092306,-25.178608776835134,3.7262640073597653
2011-10-31,5.174735951206684,3.7167673816004987,2.523159534334652,-6.186523927143466,971.3317307098378,171.83172618912474,44.75488214444114,6.0661424964376955
2011-11-30,2.981735186394869,3.28157901374185,1.7955290180743129,4.40720900417033,930.8292251886045,169.81222053166297,-1.870185020829247,1.5884954847054675
2011-12-31,0.9766876271451772,0.23947117556754272,0.6381743238448783,5.167876159571398,968.2376732085545,159.65148389399036,-21.88633372406268,3.929446822130669
2012-01-31,2.8323674128674665,5.638922245305553,3.8305818086626715,0.6032667825596505,1000.9408710579282,166.82211319416854,8.869740734906053,1.9002919881639055
2012-02-29,2.9388749152006026,3.903175333566148,6.104218025119014,8.411105890618071,980.6239757219961,171.48393998066496,-9.457874582359366,2.94805556134036
2012-03-31,5.97204633753548,2.4348324200912055,4.226318428447457,13.359175369225373,949.0281650485852,163.72385717954938,-7.210167843046172,5.424142464326798
2012-04-30,5.281681035164098,2.893765969874818,4.656011759225426,13.139212822669407,934.8668563983316,169.81588590451832,-5.416802805897074,3.856108776212599
2012-05-31,7.154095569322449,1.3568004994223193,9.08950759769061,1.270984285103303,1026.1312263022269,164.30422953984407,34.24207182661307,3.2553297108746158
2012-06-30,4.04161193871462,-0.01815208399074031,3.8084269367213532,-7.169048853981119,947.9428406666287,166.04855739079915,13.132902134020355,3.366857671420212
2012-07-31,1.3969568445372627,0.8477814292100927,5.382900147018202,14.621029974058363,1039.980627519466,173.25227305541267,-5.09538406751971,3.75668061043592
2012-08-31,5.849335904172462,4.062768883714953,7.944703621040859,10.972452161148354,1012.0987343232233,168.80494269592398,18.826702664873466,5.710099263022341
2012-09-30,6.205887864626731,-1.884852090961953,4.267156432052067,-6.883432969918329,1059.806351441248,178.33826466397593,27.292053937855485,6.352508133641407
2012-10-31,4.709578981771222,-1.0714188759446701,6.409823652164798,13.02104706543431,1052.4724658367807,181.6135671651721,-8.1900799413173,6.73200811902357
2012-11-30,6.282253849659208,-1.631978863825978,8.69245523309408,11.747409051553205,1079.0821139822042,184.67282184829045,3.0839281220281194,5.721420317531771
2012-12-31,4.20346697273293,-1.674169581448239,9.5204459247476,2.9709514281518032,1021.0544451434972,173.50091283468697,-20.249112533044197,2.8924413744880764
2013-01-31,4.420496220364956,4.843684672088058,1.8971980688258605,4.781885893623231,1069.396653160895,173.68437967865418,-15.508052037225575,5.128808236519253
2013-02-28,3.706557637689122,3.6292628750401894,9.302582439034197,-0.024932403246744173,1039.5654762981628,173.26290492384283,24.489428317198623,3.6256187443323515
2013-03-31,0.690643450580714,1.7933906326986016,5.175104784255613,-8.630959029449217,1054.0545076370852,184.73697319170952,-15.484932184349844,2.5280237322763073
2013-04-30,1.3091857024497835,-1.2173267147919882,2.9533216888401044,-1.6200689588524764,1075.5120525979876,186.97470281425686,12.01307069336481,6.045229476555535
2013-05-31,0.7357188926505069,1.9329270009346589,4.861789684263482,10.071336214950286,1106.8237783642405,174.31373126471368,26.723700937794618,1.23055809377395
2013-06-30,5.273078084478353,1.7877741662445255,9.810309465212033,-9.884199424884928,1124.558974534992,193.24307337675663,-21.44984615242049,6.410571952812541
2013-07-31,2.85766985807245,-0.6143850407198785,5.179871892932261,-1.662520707721395,1109.6725296709706,176.3950742085943,15.384977570312287,3.768864787748405
2013-08-31,4.314280183735271,1.4708131939037843,3.623140297731328,-0.04578266022641664,1081.3164271707083,187.01839532526827,-9.474977303890899,4.823208860849682
2013-09-30,7.306748554445698,1.1880378751789875,6.517308116008895,3.434890073448072,1088.3700098511379,191.21049909194718,47.03415001900639,4.956123533234696
2013-10-31,2.3696917186165622,2.9268007844177317,2.7813833783928343,12.996390410319012,1126.6871004517761,195.2854912615326,8.683651737593976,6.370706444239218
2013-11-30,3.577871922767223,3.0807492069411504,1.2207016170323073,-1.3413501408509685,1083.5011455391732,192.98466751294143,34.479403982012656,4.8200180930032435
2013-12-31,6.1666335390728655,-1.6375679218236439,1.7243573581511678,-1.3261699525943076,1077.3654029449385,195.5743106153707,14.018123372500938,4.68360150856037
2014-01-31,2.2159862411871685,0.9969009170117697,1.7164354700988382,8.43753120274371,1108.474768065333,187.16557288851303,-26.526997371614467,1.3999122433641398
2014-02-28,1.0773493237159475,3.006879325713891,1.9430755883667963,1.3054485222451788,1108.4310121361195,197.50989139626915,20.652110047521788,4.110448131671225
2014-03-31,2.6731358968532604,2.0250900686407016,1.8188581401693962,-4.384879426500451,1116.0324856857662,183.65250613271442,46.11226737653256,1.90101400490225
2014-04-30,1.7091596544050331,4.851918729506578,6.588310075630539,1.3109879033173346,1116.4570094146145,200.78336240991348,18.1289456117065,5.424602612328913
2014-05-31,7.472732392569298,3.26954905295156,2.2278608017918757,-6.478574490505004,1104.0001139427156,194.67569689545965,35.53510875414321,4.073331524876047
2014-06-30,6.560902846733127,-0.6965245833485625,3.7838391915767007,-5.590325337344417,1108.2727491218768,200.9066248553168,40.736517067872626,5.08136667525012
2014-07-31,5.250528173828176,-1.4354500207965613,9.019489894107112,2.4591943184869933,1211.9521552915949,194.44385523011496,-11.753618244085402,1.2500374036143056
2014-08-31,7.035954426407883,3.139354225650525,5.0026355824972875,0.47313623761369783,1162.6517903610338,199.10586352736146,-13.036412807341868,1.5087520962748193
2014-09-30,6.527540576743358,-1.7879095156670255,6.841798515949758,12.8711475267025,1165.001702372872,197.59918292583524,18.87847910807934,5.297940328376093
2014-10-31,1.8992754416452688,2.6862046501877064,2.1370387764154835,-0.9401525220841727,1201.2283265956669,202.53974022590162,2.882277584536375,1.4325060159920402
2014-11-30,7.194192488674833,5.521841931399661,2.3267456786823724,4.5147087569510855,1161.7835477823223,190.3773695150888,37.18890422933762,1.4275403665915516
2014-12-31,4.54506681436738,2.6037934230070316,0.8882518545315492,5.80660719798826,1241.6488380602943,190.78863163797027,42.00184987184089,1.0726508514093247
2015-01-31,6.555801163730469,1.1053594096521753,2.104883099185563,-9.67263858529166,1231.9817817762832,195.36047472204393,-1.7262896557825513,6.739008389796881
2015-02-28,7.2206847494262,3.1463057475388254,3.146608220803607,6.588434300417767,1168.98294123541,194.44612372778678,-11.050355282041437,5.4250501567540415
2015-03-31,2.885026062288979,1.666023123932133,2.1815996006290947,-5.549100828256214,1208.494479252133,209.52772154104906,32.442041219508944,3.119508451012385
2015-04-30,1.3253894339575756,2.3649343145274795,1.3426740706920284,14.026757936736377,1261.3427930993128,197.31315004004793,-8.015517156149112,2.779213487725931
2015-05-31,2.209513719064563,5.531718470212201,1.6460407754557078,-6.283431806172176,1274.5987252416933,213.28299549295167,35.809145481094276,3.0982193784750973
2015-06-30,3.7033084146969224,1.088821102406194,4.877398296310895,0.3656030931755936,1233.5602348069954,201.34042629567318,3.899060291901023,5.647921187087091
2015-07-31,6.635110744418698,5.689524510591314,2.460170324855029,-7.8662582980339035,1254.8557832725353,199.08168885770706,23.403991943317635,4.968223666422486
2015-08-31,6.955479374422576,5.24280513564851,3.9605636799567168,14.921856296148682,1216.9125996301277,212.07012077046463,-22.357174893226546,2.1111734072048076
2015-09-30,0.5521409789839302,-0.4336709216856285,5.28246407312114,2.554875258281065,1306.020628304074,210.2871262213146,19.908745974125843,2.044656012004506
2015-10-31,4.330604769331742,-1.4451095929986764,7.058750871978971,4.884625433001094,1236.765496498177,207.91370512404188,6.141414298978333,1.590373898280384
2015-11-30,3.6305825236158427,-1.1937759889805868,0.8734653284904399,-8.323088065289312,1314.566064442801,209.89388189741368,16.928677054037927,4.961816318208029
2015-12-31,2.165808578530477,-1.8542253947876022,8.094398789635905,8.749011759979446,1291.9521125979816,214.00746652778838,-16.558863380410926,5.586235973330416
2016-01-31,1.398990255002621,-1.2444563139525728,6.465053700163624,-4.752360172610356,1294.4556878560866,205.02934587265108,28.949899595534568,2.590278569950024
2016-02-29,3.03211378552721,3.464054187330855,1.2767108035142831,12.451357236017845,1291.6454201393076,221.22374945084192,39.02376620345828,1.1256697661854769
2016-03-31,7.5718227793438935,-1.430490812318168,8.798996929014384,-4.871508987949821,1270.138110878889,221.62975445632478,-12.660815992737948,1.493030004858564
2016-04-30,2.9240219901556643,0.5518050423500904,9.248287805052225,-5.232806983408336,1271.4184935771198,215.97722502400987,-22.342835558387062,6.807160209070183
2016-05-31,4.390929663075246,4.7590024877556365,1.0802406186212057,-9.086258303797628,1282.5088719530424,207.79838039933603,-28.10891311629309,2.7726686648645216
2016-06-30,5.7726421917138335,-1.813824514113393,3.130337657398435,1.801673627749981,1285.7986379299066,218.248916313061,21.357720035461284,5.615338887028802
2016-07-31,3.2272220178447046,4.515747860711486,8.158912158034083,4.121028331565411,1351.8078197416125,206.92513972770067,18.567522887102463,4.747981413125583
2016-08-31,7.788365620407205,0.25483819818719944,7.608467058644754,-8.35728401429119,1315.5564589710661,206.93104167591525,13.735793017125602,3.291637837917375
2016-09-30,7.7183547120658345,-1.05468137902675,2.2529496838855847,9.388190417375263,1293.022761380189,212.30846948570544,-11.444232310721965,2.2341235731733304
2016-10-31,2.388367218690231,3.573897322913205,2.488818571698748,1.3322208687006896,1390.8433174073866,217.2440909339495,1.2724796724411718,1.7283185089564386
2016-11-30,4.22936379419289,3.031542774239072,4.019484976518129,3.109756733189501,1389.006203559104,226.19390199101278,17.558106814893847,4.6900778082332
2016-12-31,2.7565873236257725,5.019776108216424,5.102968359314703,1.0190686734557044,1400.097404051739,224.20865336185335,9.741348708733554,5.647802683826728
2017-01-31,2.636303707831007,3.880568350431086,6.373420329537812,0.01907652188315012,1413.507518666317,225.35622247420883,49.02284161719098,4.863425521246784
2017-02-28,0.776652105158996,4.427847443078789,4.004679575912838,3.9910082827054474,1338.1008219930784,219.8487788228527,-19.08481979546135,4.18181279949495
2017-03-31,5.071732504849226,0.2562765805704519,4.894079803264905,-6.118993851732188,1367.0300596308516,219.09443206851248,25.6115643238075,1.2517073405898176
2017-04-30,4.270092674216461,-0.5804836497622174,7.600973912270687,-5.451796737618222,1409.9242659804509,220.43332756094728,2.34550144834337,6.810932665566303
2017-05-31,0.8860906343749202,4.004918013126867,0.84849042746068,11.544640525337933,1410.397040884877,233.60236365965838,4.255969194049179,5.792285149927448
2017-06-30,2.589848481774586,4.454677914138112,2.898150971268197,13.652886553340817,1362.8791303829396,215.4883762968689,27.407821252654102,2.7569322202057887
2017-07-31,7.311994144749903,5.924041136005386,7.276821065903248,-0.6672670930061759,1435.7674129174718,232.86364247475024,25.394892105949573,6.879821976153104
2017-08-31,2.296714180002293,1.3009414152914118,9.004464958028393,-3.2313831714111556,1383.322718271532,227.9333408074311,49.30047949617506,4.611289537817933
2017-09-30,1.5867115406841732,0.9761446863422654,5.360935700098828,6.0999885809753955,1389.9549832395846,225.9689611034571,-19.72845684366998,4.494535949243479
2017-10-31,4.170895702081722,4.211303685935975,5.5550781100204984,0.2183542774524092,1427.9652247161196,232.53862601165002,-21.671228049266695,5.488439076577192
2017-11-30,7.892378405829505,0.7264283220241428,1.5181341077278725,-9.365341108491378,1440.2563365804046,228.60367171552335,27.94710537029929,5.870618728540825
2017-12-31,2.3154145363362533,5.446058604828518,4.750417484822819,-6.096185065845241,1445.6655245494715,237.1755777323445,16.270953360512728,4.938871643989016
2018-01-31,5.5410166055440895,4.867302014744094,5.55986403132272,7.899305721184938,1403.5001481749218,238.5579703346185,-8.067146675215533,1.7685744781972002
2018-02-28,6.212147114965382,1.4319522190001468,2.803469784529932,6.473098547753786,1488.7921113676405,229.8151716755444,-23.64645048088107,3.0296050359669904
2018-03-31,2.2822815799429974,4.006968542331979,3.057810694019119,-9.322600187412913,1434.300590032929,227.75412916645834,-23.147340032285555,6.568501841956298
2018-04-30,5.961622614588947,4.036342992677459,4.084199549493915,-4.450695951676264,1427.3866385717952,234.90139987730657,41.53526997312946,2.3476936710631113
2018-05-31,3.258373495394399,-1.1750090493125391,0.6906763788884005,-4.223130085298215,1510.0045150998683,242.13848030145516,-14.650614022500568,3.2330021430250797
2018-06-30,5.242293729451846,5.220423253436533,3.559752073040194,6.79731858996821,1523.389417605402,228.94127725291668,-4.130275030758341,3.592461297665176
2018-07-31,5.25147283070671,2.042018979582857,2.508756066467174,-9.507236556140896,1520.731590178428,238.02418522775503,-11.86748782184096,3.636429938166713
2018-08-31,4.518310130560689,4.611659728861933,3.611224845690189,-7.397285450385654,1522.1649965938268,239.03287804201778,-1.6002955334450135,4.677637494967153
2018-09-30,1.1771732754080624,0.560396808244894,1.6377402522828866,9.997902134329735,1513.432147854697,241.900754172155,-24.44609258031253,6.658455026468245
2018-10-31,6.764768716919285,5.164185827969604,8.960009167029002,-5.53638344864166,1509.688247521165,230.70666751007658,11.52478327266163,2.4441562709950295
2018-11-30,2.905850487288019,1.113613429873305,6.139128308763462,6.318652696296869,1469.9957471208481,243.22863318485517,-24.590994912622808,1.7290082578055084
2018-12-31,1.8988888279989067,-1.9132987881576131,6.951472031872651,-4.045430473831837,1508.836953106233,247.9296043882082,34.02852062578893,2.184822939159624
2019-01-31,0.8058135616607294,5.243055811354109,7.997126766769714,-7.513965181016371,1511.9550441698505,234.17943623598222,-11.303033447165358,6.321549401255617
2019-02-28,4.931697073911813,-1.2697065857109315,5.235200889826044,-3.920695225013648,1507.356131514108,236.17346064073698,13.200953168360847,4.874864875931236
2019-03-31,5.581732713817118,0.5545091007233189,1.325742736830525,8.05667329639148,1560.4173251763898,251.6873161067742,40.40632700491666,2.715440735434961
2019-04-30,0.6244087169589212,5.600495736406439,5.602512147276204,11.392411702657142,1544.3574479848644,236.7157733638132,22.070189523775532,5.895681633811703
2019-05-31,4.340697937244608,5.604857175500449,6.074990621198352,10.755496614174788,1509.5690567372083,251.02075626069703,12.636622924106824,6.168219978180616
2019-06-30,2.1987183139845348,2.587503104986289,7.581675004751135,-0.07041175953862933,1530.1773160108808,244.61543160594815,-4.053299750769952,6.079086032141668
2019-07-31,5.338795928070874,3.054697697358394,4.600765689181954,6.702128414266156,1583.1794328513151,240.55131604873299,-3.3598469553441674,6.513559201837326
2019-08-31,1.8077482175374358,1.5875641758265582,1.7120128765578557,-4.8753926146044755,1529.1612031038417,253.85851266980168,23.558956415855207,2.5134461210401695
2019-09-30,5.6820330357684945,0.34568617358451625,3.1958711050878823,-2.671306743474668,1613.3633692291446,246.18643982808678,49.5311488976934,5.5302515724776695
2019-10-31,3.4005150972540306,0.6293163629593277,3.9492818157870335,12.408395463027993,1584.451891195121,248.41350189030928,22.947135187950288,3.7632369836448403
2019-11-30,7.525474915525509,3.3801476486163073,6.636213792650212,-9.674951912231599,1589.6904568958448,246.1386422833928,14.622673389601992,6.051991317340369
2019-12-31,1.5314070810949494,4.01899623550144,5.922393894354663,-7.862286728638298,1607.5671382985877,251.64981200777805,28.45204081913969,5.370944062969679
2020-01-31,3.0579976328769387,4.332632349806788,3.8829188960295395,-4.802843621349317,1637.4890170946069,243.89809251446195,7.21644898269745,5.658684678998348
2020-02-29,1.351051409304418,4.316945142356431,9.871894863533306,-9.336694903154507,1596.4964019617676,249.28606587947874,-25.188612591937183,4.936971026086429
2020-03-31,7.435202137089221,-1.270351175610477,6.254860783890428,-5.464114122755067,1636.2116570969106,261.68950167683124,14.983745270232788,2.064572616818241
2020-04-30,7.080045150357358,1.9553624376206518,2.7536545214919474,4.576039024242304,1631.6777989100392,248.30074396783007,46.61002276043041,4.27016151338163
2020-05-31,2.4345622078636673,-1.5395299198668457,1.4669334898938355,0.5356137648124495,1608.5019901968585,257.1096286883154,-15.975764611387229,6.908018437147049
2020-06-30,5.449880345256343,2.3962310585898843,1.9521618222511543,12.31679277692437,1676.3567224848882,251.31551676566545,25.20039126565326,6.624328398982714
